unique_input_record_identifier,input_title,lookup_key,input_writers,input_performers,database_song_code,database_song_title,database_song_writers
3lYajdG8iz6LgFJbQ9oLQN,Au Revoir - Auf Wiedersehen,AUREVOIRAUFWIEDERSEHEN,"Jack Veerman,Jan Keizer,Johannes C.H.M. Tuijp",BZN,NO MATCH,NO MATCH,NO MATCH
43WaHxk0ExWRdiDzQNmBYZ,Sugar Box,SUGARBOX,"Christian Harvey,Cvitan Barac,David Griffiths,Jamie Symons",Blind Lemon,139455157,SUGAR BOX,BARAC C/SYMONS J/HARVEY C/GRIFFITHS D
2hCeyomux4cPBYNriygKUS,Bedouin Dress,BEDOUINDRES,Robin Pecknold,Fleet Foxes,NO MATCH,NO MATCH,NO MATCH
3nI8BtKM8FwNyUwO04eVhk,Freedom Jazz Dance (Evolution of the Groove),FREEDOMJAZDANCE,E. Harris,Miles Davis,NO MATCH,NO MATCH,NO MATCH
3gFQXBRYumfPqQ0SOl7p8G,Ma tu non passi mai,MATUNONPASIMAI,Francesco Silvestre,ModÃ ,143030957,MA TU NON PASSI MAI,FRANCESCO SILVESTRE
7KnGGo3Q2A1fQVQEIKvErm,Perisai Kehidupan,PERISAIKEHIDUPAN,Jockie Suryoprayogo,Anggun C. Sasmi,149353292,PERISAI KEHIDUPAN,JOCKIE SURYOPRAYOGO
7J1QgFpmefJGGihXnwiZfl,What's Left Behind,WHATSLEFTBEHIND,"Dallas Good,Mike Belitsky,Sean Dean,Travis Good",The Sadies,NO MATCH,NO MATCH,NO MATCH
0eUiHZiEkeMbh2alketeOv,Meant For Me,MEANTFORME,"Manuel Ivan Salinas,Ty Brasel",Ty Brasel,154267710,MEANT FOR ME,MANN T/LI B
0iR5A7yV9NAsvdiUMTnyH3,Chehadine Ya Baladna,CHEHADINEYABALADNA,"Elias Rahbani,Michel Tohme",Chou Chou,149446137,CHEHADINE YA BALADNA,ELIAS RAHBANI/MICHEL TOHME
1N6OJLYKXyZfJBt3Kf9UYc,Cat Walk (with Flaco JimÃ©nez),CATWALK,"Lee Roy Parnell,Leonardo ""Flaco"" Jimenez",Lee Roy Parnell,109076993,CAT WALK,PARNELL L/JIMENEZ L
5EgSyVU6aWicmT8tMxbh03,Take It Back,TAKEITBACK,Chance McKinney,Chance McKinney,153996511,TAKE IT BACK,CHANCE MCKINNEY
6PL0JnYO0MpHJFB0i6JZbB,I Don't Want To Call It Goodbye,IDONTWANTTOCALITGOODBYE,"Kelvin Andrews,Richard Scott,Scott Ralph",Engelbert Humperdinck,NO MATCH,NO MATCH,NO MATCH
5sXdLRNhAP1Hxv0uw4aszN,Small Ambulance,SMALAMBULANCE,"Bo Madsen,Johan Wohlert,Jonas Bjerre,Silas Utke Graae JÃ¸rgensen",Mew,NO MATCH,NO MATCH,NO MATCH
7AfBE1UDOoBYk67CE86cnY,"Bewitched, Bothered and Bewildered",BEWITCHEDBOTHERED&BEWILDE,"Lorenz Hart,Richard Rodgers","Benny Carter,Oscar Peterson Quartet",NO MATCH,NO MATCH,NO MATCH
0aKQC9e91ZqaWlBPVPkI1N,Indifferentemente,INDIFERENTEMENTE,"S. Mazzocco,U. Martucci",Sal Da Vinci,NO MATCH,NO MATCH,NO MATCH
4FnKoHkTMjF50lZgzJ97wY,Eleanor 60,ELEANOR60,Alexander Manzano,Alexander Spit,145576996,ELEANOR 60 (INSTRUMENTAL),MANZANO ALEXANDER ALBERT
43VODMHKJ75ocmUC66ssvK,Cut You In,CUTYOUIN,Jerry Cantrell,Jerry Cantrell,116204256,CUT YOU IN,CANTRELL JERRY FULTON JR
4oT0MlQijy24U5FBSDTr69,Ricky Bobby,RICKYBOBY,Romvn,Romvn,153309616,RICKY BOBBY,ROMVN
5IO5VgbqK6i4kEVLtjbbZZ,Born To Kill,BORNTOKIL,"Joel O'Keeffe,Ryan O'Keeffe",Airbourne,139034044,BORN TO KILL,O'KEEFFE JOEL FRANCIS
6fO89POwgsJbDj8Wn1mCmt,Confident Journey,CONFIDENTJOURNEY,"Craig Walker,Martin Eyerer","Craig Walker,Martin Eyerer",154345572,CONFIDENT JOURNEY,WALKER C/EYERER M/POHL M
4RN9ngy6irGId8ZJocsADB,Birds,BIRD,"Dan Carey,EmilÃ­ana Torrini","EmilÃ­ana Torrini,The Colorist Orchestra",136830106,BIRDS,TORRINI E/CAREY D
2p1dSZMEKvocJ0KNixe5v8,Bold and Black,BOLD&BLACK,Eddie Harris,Ramsey Lewis Trio,110377336,BOLD AND BLACK,HARRIS E/LAGUNOFF M
616iKp4C8dXRN9hxpeHKeq,Stage II (å±åãååº«),STAGEII,Capcom Sound Team,Capcom Sound Team,149113489,STAGE II,CAPCOM SOUND TEAM
7uNNjZQSmyZuJ64YL1YfAN,Goodbye Girl,GOODBYEGIRL,David Gates,David Gates,101102295,GOODBYE GIRL,GATES DAVID ASHWORTH
6holGuk1jKHTdWyWBOZi8l,My Generation,MYGENERATION,"Fred Durst,John Otto,Leor Dimant,Samuel Rivers,Wes Borland",Limp Bizkit,123296832,MY GENERATION,DIMANT/DURST/RIVERS/BORLAND/OTTO
3TRS4s3nKghYBRN0A96Bxo,So Sad,SOSAD,"Barry Reynolds,Marianne Faithfull,Stephen David York",Marianne Faithfull,100424220,SO SAD,FAITHFULL M/REYNOLDS B/YORK S
45RvCCiZVCsm7IREzpzJxx,My Prayer,MYPRAYER,Jimme O'Neill,The Silencers,144431908,MY PRAYER,JIMME ONEILL
1UPPZqnsMpVsc0ZNHmOMXe,I'm Leaving feat. Anthony Mills,IMLEAVINFEATANTHONYMIL,"Ben Chijioke,Drew Horley",Ty,139838704,I'M LEAVING FEAT. ANTHONY MILLS,DREW HORLEY
74ytfnp18eIMQ235LndARF,7/8 Not Too Late,78NOTTOOLATE,William Barton,William Barton,146539571,7/8 NOT TOO LATE,BARTON WILLIAM NORMAN
64kKPXrENKTvpzxl0qLaBD,Sunday Kind Of Love,SUNDAYKINDOFLOVE,"Anita Leonard,Barbara Belle,Louis Prima,Stan Rhodes",Charles Brown,100636005,SUNDAY KIND OF LOVE,BELLE B/LEONARD A/RHODES S/PRIMA L
7Aeo5Qxsmb1A8g9TLB2Hdg,Hou My Vas,HOUMYVA,Johan Ferreira,Joe F,143116441,LIEFIE,REDELINGHUYS KIM
1G7AYvz95ouZmRlMYna97i,The Channel,CHANEL,"Fred Durst,John Otto,Sam Rivers,Wes Borland",Limp Bizkit,133830077,CHANNEL,DURST F/BORLAND W/RIVERS S/OTTO J
408h4oa9ryr44YGJqJmdDP,"Piano Concerto No. 1 in C Major, Op. 15 : 3. Rondo (Allegro scherzando)",PIANOCONCERTONO1INCMAJORO,Ludwig van Beethoven,"Ludwig van Beethoven,Steven Lubin",NO MATCH,NO MATCH,NO MATCH
667tbVZvnYHOyDOFbEZtnV,Operation Margarine,OPERATIONMARGARINE,"Gareth Roberts,Joe Forshaw",Man & The Echo,151060402,OPERATION MARGARINE,ROBERTS G/FORSHAW J
2eqWp5xGwegOPMxQSA1CJS,The Ghosts,GHOST,Murray Gold,Murray Gold,148061371,GHOSTS,GOLD MURRAY JONATHAN
47H8NFQgMR0mAX6eiJSc5r,Hacked My Instagram,HACKEDMYINSTAGRAM,Jordan Jenks,Piâerre Bourne,153550898,HACKED MY INSTAGRAM,JENKS JORDAN TIMOTHY
10mt6qEMgy09wrkYSSMDve,O Rahi Re,ORAHIRE,"Javed Akhtar,Shankar-Ehsaan-Loy",Shankar Mahadevan,NO MATCH,NO MATCH,NO MATCH
72pCDs1X22MUO8zTTazm8r,Baby Hold On To Me (Slow Jams Version),BABYHOLDONTOME,"Edwin Nicholas,Gerald Levert",Gerald Levert & Eddie Levert,106768965,BABY HOLD ON TO ME,NICHOLAS E/LEVERT G
2JCUUOXc042Sso3bke1nNT,Best Times,BESTTIME,"Kenneth Crouch,Renee Geyer",Renee Geyer,108669264,BEST TIMES OF OUR LIVES,GEYER R/CROUCH K
0zg9Szskaf0GRfljxk3fr7,Spring Music,SPRINMUSIC,"Lucy Simon,Marsha Norman",The Secret Garden - Original London Cast,126466834,SPRING MUSIC,SIMON L/NORMAN M
76s6kLtOexp16pNNedVS8l,Freedom Fighters,FREEDOMFIGHTER,D Washington,Delroy Washington,NO MATCH,NO MATCH,NO MATCH
0aYv4f0mxsMKdeHmeucT8I,The Left-Sock Thievers,LEFTSOCKTHIEVER,"Eugene Poddany,Marty Gold",Dr. Seuss,NO MATCH,NO MATCH,NO MATCH
6Db0hvSEfFSYUpunsDUVPT,Superman,SUPERMAN,Mary Chapin Carpenter,Mary Chapin Carpenter,153552547,SUPERMAN,CARPENTER MARY CHAPIN
5CGJ8rHpXBYgn9IpXOUh00,A Glimpse Of Happiness,GLIMPSEOFHAPINES,John Lunn,The Chamber Orchestra Of London,143370146,A GLIMPSE OF HAPPINESS,LUNN JOHN LAWRENCE
46xlEXt0Jc5VHGYLG2HlpZ,Aviation,AVIATION,"Alex Turner,Miles Kane",The Last Shadow Puppets,149190955,AVIATION,KANE M/TURNER A
4VVjzMHobLHTJES2J75jBv,Kontaminazione,KONTAMINAZIONE,"E. Bigi,P. D'Errico",Bossa Nostra,141940860,KONTAMINAZIONE,BIGI E/D'ERRICO P
5z0fDP6XZqF2uTJHQpjDnJ,Soft Hand,SOFTHAND,Fisher,Willard Grant Conspiracy,133288453,SOFT HAND,FISHER ROBERT NEILL
79U2Ec6M3fNVPuRVJFi3nZ,Wrong Reasons,WRONGREASON,"Antonio Nunzio Catania,Ernest Bordon",EbGb,NO MATCH,NO MATCH,NO MATCH
3ESWV2FpjPxGMsRF256o0W,Trendsetter (feat. Jake La Furia),TRENDSETER,"F. Vigorelli,R. Nonnis,Vacca",Vacca,NO MATCH,NO MATCH,NO MATCH
5eVeezFaMVuqb1dCd2bAxV,Settle,SETLE,"Jock Nowell Usticke,Sinead Harnett",BAYNK,154477388,SETTLE,HARNETT S/NOWELL-USTICKE J
6IMjyamFERATUl9cBGWAIm,"Nadaan Parinde (From ""Rockstar"")",NADANPARINDE,"A.R. Rahman,Irshad Kamil","A.R. Rahman,Mohit Chauhan",152176796,NADAAN PARINDE,A. R. RAHMAN/IRSHAD KAMIL
4tqZI7fMIfmMtJhOpJc0ub,The Hideout,HIDEOUT,Olivier Deriviere,Olivier Deriviere,146301356,THE HIDEOUT,DERIVIERE OLIVIER JEAN
5uTqwNSbplQbBN6TtJsLSA,Mirror,MIROR,Amelia Warner,Amelia Warner,151051397,MIRROR,AMELIA WARNER
7Giz6uMptRmYf6x4VFIKG9,Mamma Got Ass,MAMAGOTAS,Terius Gray,Juvenile,133665304,MAMMA GOT ASS,GRAY TERIUS
3Ar2st6ETkOCY3JVZOZBPU,"Wavybone (feat. A$AP Rocky, Juicy J, and Bun B)",WAVYBONE,"Bernard James Freeman,Chad Lamont Butler,Edward Randle,HÃ©ctor Delgado,Jordan Michael Houston,Lawrence Seymour,Leroy Williams Jr.,Rakim Mayers,Willie Mitchell,Yvonne Mitchell",Pimp C,152314060,WAVYBONE (FEAT JUICY J. & UGK),MAYERS/HOUSTON/DELGADO/BUTLER/FREEMAN/RA
6EXEWhREq79bDFcHxKMSkw,Piosenka na Przebudzenie,PIOSENKANAPRZEBUDZENIE,"Jerzy DobrzyÅski,Zbigniew Ksiazek",Andrzej Zaucha,145717747,PIOSENKA NA PRZEBUDZENIE,JERZY DOBRZYNSKI/ZBIGNIEW KSIAZEK
1qfk9NyUG0KqoRL7o59cAE,No No No,NONONO,Dawn Penn,Black Uhuru,153242858,"NO, NO. NO",PENN P
5neS6KQwTVT4tNq1gGT7ry,Unlikely Angel,UNLIKELYANGEL,Dolly Parton,Dolly Parton,114452007,UNLIKELY ANGEL,PARTON DOLLY
5WdONyOfrALyuTmaZr9T2k,Wise Men Say,WISEMENSAY,Flevans,Flevans,151323853,WISE MEN SAY,EVANS NIGEL
7eiWqPqKvrXme0LsaoXxow,Masques,MASQUE,Claude Debussy,Jean-Efflam Bavouzet,149956783,MASQUES,BUSSON PIERRE ALEXANDRE
79zdfO9aDjUkAgRVxwJthx,Love Don't Come Easy,LOVEDONTCOMEEASY,John Lodge,The Moody Blues,102877877,LOVE DONT COME EASY,JOHNSTON GREGORY STUART
2C2usXUC6XJaqYR2XtLEa1,Rabba,RABA,"Ajay Singha,Dev Kohli,Shekhar Ravjiani,Vishal Dadlani","Himani,Vishal-Shekhar",136450872,RABBA,DADLANI V/RAVJIANI S/VISHAL S/KOHLI D
6cFGVTD3wavRKIwJALQJLW,Untitled,UNTITLED,"Raks,Seakboa,Vusi Mahlasela",Vusi Mahlasela,134090219,UNTITLED,MAHLASELA V/SEKHOA R
2g8u6nukn56yxEF1FthamV,The Eternal Live,ETERNALLIVE,"Alex Holmgren,Dominic Rodrigez,Richard Garcia,Takahiro Nishijima",Nissy,153189571,THE ETERNAL LIVE,DOMINIC RODRIGEZ/RICHARD GARCIA/ALEX HOL
2qsPNPjTaEn9YCbufo1pLl,Beat It,BEATIT,"Richard Cheese & Lounge Against The Machine,originally by Michael Jackson",Richard Cheese,103171321,BEAT IT,JACKSON MICHAEL JOE
5ohTs32Q3E1S82ycjLGgCy,Easy to Be Hard,EASYTOBEHARD,"Galt MacDermot,Gerome Ragni,James Rado",Sergio Mendes & Brasil '66,100491609,EASY TO BE HARD,MACDERMOT ARTHUR TERENCE GALT
7FC0tpjQ44hmlrRLD3s9s8,Za sva vremena,ZASVAVREMENA,"B. OpaÄiÄ,S. Simic Kamba",Amadeus Band,NO MATCH,NO MATCH,NO MATCH
7rM1NcHTjNqlw9c7q58bUz,Wanted,WANTED,"Fulton,Steele",Anne Murray,150597863,WANTED,NS
4zjPqvs74EE9fOeJ0ZOcaB,Nadie Te AmarÃ¡,NADIETEAMARA,"Aldrin MartÃ­nez,Andy Clay,Gustavo ""Guss"" Alberto",CD9,152744779,NADIE TE AMARA,CLAY A/ALBERTO G/MARTINEZ DIAZ A
2jUiweVKAh2zatq2tWiA74,If I Needed You,IFINEEDEDYOU,Townes Van Zandt,Guy Clark,102427567,IF I NEEDED YOU,VAN ZANDT TOWNES JOHN
6hF3Bbk99h1SRzJnIkqmkG,Catherine alÃ©pÃ©e,CATHERINEALEPEE,Jean-Paul WabotaÃ¯,Jean-Paul WabotaÃ¯,108123909,CATHERINE ALEPEE,WABOTAY JEAN PAUL
6pmG5vknurSjmsk8sg6KNp,The Cokey Cokey,COKEYCOKEY,J Kennedy,Victor Silvester,100356299,COKEY COKEY (HOKEY POKEY),/KENNEDY JIMMY
5sZnALI7WqlhevAB55Ffp4,Autopilot,AUTOPILOT,"Jason Boland,Mark Prendergast,Stephen Garrigan,Vincent May",Kodaline,153655647,AUTOPILOT,VINCE JOE
4sCwz7Uaj5RQckpKrleKH4,Alone Every Night,ALONEEVERYNIGHT,"Blake Trenorden,Lucas Cooper,Nikolaos Galanopoulos,Richie Mould",Queen of Darts,153905814,ALONE EVERY NIGHT,BLAKE TRENORDEN/LUCAS COOPER/NIKOLAOS GA
4gXtFuhEJ20bq9c81XKCx0,Time Again,TIMEAGAIN,"Carl Palmer,Geoff Downes,John Wetton,Steven Howe",Asia,105877672,TIME AGAIN,WETTON J/PALMER C/HOWE S/DOWNES G
3H7uTJZOJa16Gyq9FhMdPZ,Tecumtha,TECUMTHA,"Andreas Cremer,Philipp Handke",Chilled Lounge CafÃ©,149481324,TECUMTHA,CREMER ANDREAS/ HANDKE PHILIPP
0CUgrezEJ9dCq79KOaDqUn,Manga,MANGA,"Dan Leavers,Max Hallett",Soccer96,150019682,MANGA,HALLET M/LEAVERS D
0sm87WXOrhFUhatKOCrHvG,Idul Fitri,IDULFITRI,Teuku Adi Fitrian,Tompi,149670345,IDUL FITRI,FITRIAN TEUKU ADI
6BKCGe8qWqTkK0GYyrTDUp,Lift Him Up,LIFTHIMUP,Gerald Robinson,Byron Cage,119935238,LIFT HIM UP,NS
6PE6uqN2lXPjiJdq8lB88v,Morning Ride,MORNINRIDE,George Veikoso,Fiji,135400467,MORNING RIDE,VEIKOSO GEORGE BROOKS
7GLA5lGHm7iIoyrpOD3JNF,Ya Tafida,YATAFIDA,Ziad Boutros,George Nehme,150336215,YA TAFIDA,ZIAD BOUTROS/NABIL ABOU ABDO
3KXfXZNNGdYUmHbDOCCLeK,La notte vola,NOTEVOLA,Silvio Capitta Marco Salvati Vessicchio,Lorella Cuccarini,140076833,NOTTE VOLA,CAPITTA S/SALVATI M/VESSICCHIO G
3OnTbmu6TDe550QOz75Ee9,Shake It and Break It,SHAKEIT&BREAKIT,"Clark,Qually",Sidney Bechet and His New Orleans Feetwarlers,NO MATCH,NO MATCH,NO MATCH
4N0dGiQNY1HGvAaYsVu2l0,"Stranger In Paradise - From ""Kismet""",STRANGERINPARADISEFROMKIS,"Alexander Borodin,Alexander Glazunov,George Forrest,Nikolai Rimsky-Korsakov,Robert Wright","Jonathon Welch,Stephen Blackburn",100275150,STRANGER IN PARADISE,/BORODIN/ARR/FORREST G/WRIGHT R
0vcbecU7yoJuChc7a8WPgY,"Trio V en Sol Mineur pour violon, viole et basse continue, TWV 42:g1 (Sechs Trios, Francfort 1718): IV. Allegro",TRIOVENSOLMINEURPOURVIOLO,Georg Philipp Telemann,"Benjamin Perrot,Florence Bolton,La RÃªveuse",147426819,"TRIO V EN SOL MINEUR POUR VIOLON, VIOLE ET BASSE CONTINUE, T",GEORG PHILIPP TELEMANN
2MDhTF2YzcbXFrTR5S67tx,Living Waters,LIVINWATER,"Ed Cash,Kristyn Getty",Keith & Kristyn Getty Kids,150030330,LIVING WATERS,CASH E/GETTY K
5bCQojVRtIgnI3cJnzLy0Y,Too Much Birthday,TOOMUCHBIRTHDAY,"C. Portugal,M. Turner",People Under The Stairs,142217719,TOO MUCH BIRTHDAY (INSTRUMENTAL),PORTUGAL C/MTURNER
44Nyq6PqtAoHwxZ0jzA6aw,I Can't Stop Loving You (Live 1962),ICANTSTOPLOVINYOU,Don Gibson,Ray Charles,101747281,I CAN'T STOP LOVING YOU,GIBSON DON EUGENE
7tKb0MiXF2hV93yVjes4uN,Shaneera,SHANEERA,Fatima Al Qadiri,Fatima Al Qadiri,152997922,SHANEERA,ALQADIRI FATIMA M E A Y
74o9JKV3a4Gi0ttc3MFV8G,Love Hurts,LOVEHURT,Boudleaux Bryant,Gram Parsons,100406507,LOVE HURTS,BRYANT BOUDLEAUX
7qAr0wJEvjadWyqQbTt50O,Story of Mine,STORYOFMINE,Flavio De Martino,Jay Uf,151318885,STORY OF MINE,/DE MARTINO FLAVIO/DEE JAY
5LFYNuqX7XMi6MW6SoOteK,Squirt (Instrumental),SQUIRT,Necro,Necro,143005342,SQUIRT,/NECRO/BRAUNSTEIN RON
5YltBVXeXIfkMXXy3JwP8T,Anytime,ANYTIME,Nicolosi,Novecento,123180675,ANYTIME,NICHOLS T/SOOS A
6WFjQiXCpJ9GjXjwvzSa6x,All For Love,ALFORLOVE,Rita MacNeil,Rita MacNeil,146669359,ALL FOR LOVE,NEILSEN LAWRENCE JOSHUA
5IsCxVtbVpltLG3TuFozgA,We Trying to Stay Alive,WETRYINTOSTAYALIVE,"Additional lyrics by: J. Forte,Additional lyrics by: N. Jean,Additional lyrics by: S. Michel,Barry Gibb,Maurice Gibb,Robin Gibb",Wyclef Jean,114288270,WE TRYING TO STAY ALIVE,JEAN/MICHEL/FORTE/GIBB/GIBB/GIBB
1ECEzo4FrcQ6zjkbetkP8m,We Can't Rewind,WECANTREWIND,Nicholas,Feeder,NO MATCH,NO MATCH,NO MATCH
4rZfcDF7jSdMIqimxPjKNO,Won My Heart,WONMYHEART,Zachary Cheatham,Gateway Worship,153303743,WON MY HEART,CHEATHAM ZACH
5EmjBlrR2TzVzyveICMllj,Dirty Deeds,DIRTYDEED,"Angus Young,Malcolm Young,Ronald Scott",Joan Jett & The Blackhearts,100546640,DIRTY DEEDS DONE DIRT CHEAP,SCOTT R/YOUNG A/YOUNG M
7xkwW2qUw5KmcmvKY01mGR,Annie,ANIE,"Eric Clapton,Kit Lambert,Ronnie Lane","Pete Townshend,Ronnie Lane",101335238,ANNIE,LANE R/LAMBERT K/CLAPTON E
7o3g9Jz8PMAHHuQyTLdGGO,Fortunate Son,FORTUNATESON,John Fogerty,Shannon Noll,103175927,FORTUNATE SON,FOGERTY JOHN C
3V6VolGV0BpuVKiBiBMNaL,Poo Poo Pee Pee Doo Doo Wee Wee Shitfuk,POOPOOPEEPEEDOODOOWEEWEES,Friendly Fire Distro,Sikfuk,152376807,POO POO PEE PEE DOO DOO WEE WEE SHITFUK,FRIENDLY FIRE DISTRO
7LgDTnjm1rS5EzNsJXUMQ0,Land of the Lost,LANDOFLOST,"J.Houston,L. Mitchell,P. Beauregard,P.Houston,R. Cooper",Three 6 Mafia,140110653,LAND OF LOST,UNKNOWN
5Z1ki112ulzbyyYBl7fG1U,"Symphony No. 18 in F Major, K. 131: II. Andantino grazioso",SYMPHONYNO18INFMAJORK131I,Wolfgang Amadeus Mozart,"Jaap Ter Linden,Mozart Akademie Amsterdam",152380250,"SYMPHONY NO. 18 IN F MAJOR, K. 131: II. ANDANTINO GRAZIOSO",WOLFGANG AMADEUS MOZART/MAISTO G
1vs9WljU2zygg0UD9dIGbO,Shine A Light,SHINELIGHT,"Keith Richards,Mick Jagger",AG,138379011,SHINE LIGHT,SHORTER GREGORY
3L3npLNJyla2FsTinTxaDR,Ne O Aa Gayya,NEOAGAYA,Lal Chand Yamla Jatt,Lal Chand Yamla Jatt,146203662,NE O AA GAYYA (ORIGINAL),LALCHAND YAMLA JATT/BALWINDER AASI
3UTTiE8atYk8BELRUW4Gq0,Dub Stavros,DUBSTAVRO,"K Pollard,P N Murphy",Mudd & Pollard,143895580,DUB STAVROS,MURPHY P/POLLARD K
4odVLTG6ocl3GnJaFM2WQ5,Blue Vacation,BLUEVACATION,Andrew McMahon in the Wilderness,Andrew McMahon in the Wilderness,154674741,BLUE VACATION,WALKER B/MCMAHON A
0pJSeDfoiE8IuFaw3LDbsv,One Night in Reno,ONENIGHTINRENO,"Devin Abrams,Evan Short,Matt Harvey",Concord Dawn,NO MATCH,NO MATCH,NO MATCH
0JUHr6bn9634ZvEKG0gyBG,Colonial Sketch No. 1,COLONIALSKETCHNO1,Paul Grabowsky,Paul Grabowsky Trio,101786528,COLONIAL SKETCH NO.1,GRABOWSKY PAUL ATHERSTONE
7Cptelyl7UEZ1bS4t7rJy8,Bahd Baddo Baddest,BAHDBADOBADEST,Folarinde Falana,"DaVido,Falz,Olamide",NO MATCH,NO MATCH,NO MATCH
4niIuTPuW9SmuHJaY1flb6,I Am a Machine (Motivational Speech V2.0),IAMMACHINE,Nicholas Macri,Fearless Motivation,148832632,I AM MACHINE (EPIC BACKGROUND MUSIC),MACRI NICHOLAS
6DYd53orMCJP6dNs0hPGen,"Trio For Violin, Violoncello And Piano",TRIOFORVIOLINVIOLONCELO&P,Harrison Birtwistle,"Adrian Brendel,Lisa Batiashvili,Till Fellner",NO MATCH,NO MATCH,NO MATCH
1TPIxA7v09KJTpLwk070Ag,Pretty World Recessional,PRETYWORLDRECESIONAL,Richard Samuel Baker,Sam Baker,NO MATCH,NO MATCH,NO MATCH
2NRmyB5womBJjYuXo2t1dd,Close Minded,CLOSEMINDED,"D. Franklin,M. Riga,P. Famula,P. Tabbot,T. Hamilton",Vision,121647980,CLOSE MINDED,KIRMAYER/HAMILTON/FAMULA/RIGA/TABBOT
2KropDTIM3SrKLSkvsqkRJ,Guzzler (Kill Light Remix),GUZLER,Florian Senfter,Zombie Nation,146516726,GUZZLER (KILL LIGHT REMIX),FLORIAN SENFTER
3WkrPV7JTQZA6Bciqy7rvf,Alleluia,ALELUIA,"Alberto Rivera,Kimberly Rivera","Alberto Rivera,Kimberly Rivera",101849083,ALLELUIA,BERTHIER J/SCHUTZ R
3rKWG5xFNUhwLDpCkdTBrj,Diphonic Water,DIPHONICWATER,Geoffrey Secco,Geoffrey Secco,152376263,DIPHONIC WATER,GEOFFREY SECCO
24dgc0OPUbQMg8n7fBCtRn,Soul to Skin,SOULTOSKIN,"Adam Longman Parker,Ian Ellerker,Kristy Clark,Olsi Rama",VTR,153412566,SOUL TO SKIN,CLARK K/RAMA O/PARKER A/ELLERKER I
10eGmtPvyjSIuvItIqwkU0,La casa sul lago,CASASULLAGO,Ennio Morricone,Ennio Morricone,249215483,LA CORRISPONDENZA,MORRICONE ENNIO
4c31P6y756KIwyeqcUxrm3,Heartly Matters,HEARTLYMATER,KristÃ­n Anna,KristÃ­n Anna,155753365,HEARTLY MATTERS,KRISTIN ANNA
5dYjeZvOW93FuVIB86SJe6,Zen Peace,ZENPEACE,Sacchetto G.,Wellbeing Zone,148646105,ZEN PEACE,SACCHETTO G
33CcEEyHRkwUp35CCoJz8n,The Demon,DEMON,Thomas Detert,6.6.6.,135597891,DEMONS,THOMPSON GLENN RICHARD
0Eng4x1XF8mCJCGpRsvIyd,Island in Space (Dona Nobis Pacem),ISLANDINSPACE,Kirke Mechem,Chanticleer,142235940,ISLAND IN SPACE (DONA NOBIS PACEM),KIRKE MECHEM
4A9SATvoRz1dQKoNDGwqTX,Episode,EPISODE,John Maus,John Maus,141293587,EPISODE,JOHN HESS
5krsJD8NuXpYyHaYYI03ka,Restless,RESTLES,"Jeremy Stover,Willie Mack",Sara Evans,NO MATCH,NO MATCH,NO MATCH
6wz5BtljPUazspEzFd83kY,Any Day Now,ANYDAYNOW,Dominic Thomas,Whyte Horses,153517588,ANY DAY NOW,THOMAS DOMINIC RUSSELL
5GX8tkDLPgNOtpY9JqdO1X,Dang Me,DANGME,"Brad Paisley,Roger Miller",Brad Paisley,100562086,DANG ME,MILLER ROGER
3DGi3K3Gqbp6qRHbh5YkCx,"Another Day, Another Heartache",ANOTHERDAYANOTHERHEARTACH,"Howard Greenfield,Neil Sedaka",Neil Sedaka,105311896,ANOTHER DAY ANOTHER HEARTACHE,GREENFIELD H/SEDAKA N
45bpUQf5ryeZTvBpFThetR,Waymaker (Live),WAYMAKER,OSINACHI KALU,Sinach,155939219,WAY MAKER,SINACH KALU
